,stname,ctyname,confirmed_cases,deaths,population,days,avearge_case,populationdensity,toppest_ethnicity,second_ethnicity,third_ethnicity,toppest_age_group,second_age_group,third_age_group,fourth_age_group,target_rank
2010,North Dakota,Hettinger County,0,0,2477,88,0.0,1_Very Low,White,Indian,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_Low
2011,North Dakota,Kidder County,0,0,2435,88,0.0,1_Very Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,Very_Low
2012,North Dakota,LaMoure County,0,0,4139,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Children,Young Adult,Very_Low
2013,North Dakota,Logan County,0,0,1990,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Children,Young Adult,Very_Low
2014,North Dakota,McHenry County,1,1,5395,64,0.2896200185356812,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Children,Senior,Low
2015,North Dakota,McIntosh County,1,0,2809,65,0.54769011693184,1_Very Low,White,Hispanic,Asian,Senior,Middle Adult,Young Adult,Children,Medium
2016,North Dakota,McKenzie County,10,0,6360,70,2.2461814914645104,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_High
2017,North Dakota,McLean County,3,0,8962,66,0.5071919823091436,1_Very Low,White,Indian,Hispanic,Middle Adult,Young Adult,Senior,Children,Medium
2018,North Dakota,Mercer County,0,0,8424,66,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Children,Senior,Very_Low
2019,North Dakota,Morton County,21,2,27471,56,1.3650758982199411,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,High
2020,North Dakota,Mountrail County,29,0,7673,66,5.726494713852983,1_Very Low,White,Indian,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
2021,North Dakota,Nelson County,0,0,3126,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Very_Low
2022,North Dakota,Oliver County,1,0,1846,68,0.7966350137021222,1_Very Low,White,Indian,Hispanic,Middle Adult,Children,Young Adult,Senior,Medium
2023,North Dakota,Pembina County,0,0,7413,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,Very_Low
2024,North Dakota,Pierce County,2,0,4357,58,0.7914335235411901,1_Very Low,White,Indian,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2025,North Dakota,Ramsey County,3,0,11451,58,0.4516997461447427,1_Very Low,White,Indian,Hispanic,Young Adult,Children,Middle Adult,Senior,Medium
2026,North Dakota,Ransom County,0,0,5457,88,0.0,1_Very Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,Very_Low
2027,North Dakota,Renville County,0,0,2470,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Children,Senior,Very_Low
2028,North Dakota,Richland County,5,0,16321,78,0.3927612530026598,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Low
2029,North Dakota,Rolette County,1,0,13937,70,0.10250207566703226,1_Very Low,Indian,White,Hispanic,Children,Young Adult,Middle Adult,Senior,Very_Low
2030,North Dakota,Sargent County,1,0,3829,79,0.33058834808308346,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Senior,Children,Low
2031,North Dakota,Sheridan County,0,0,1321,88,0.0,1_Very Low,White,Indian,Hispanic,Senior,Middle Adult,Children,Young Adult,Very_Low
2032,North Dakota,Sioux County,1,0,4153,66,0.3648330159286095,1_Very Low,Indian,White,Hispanic,Children,Young Adult,Middle Adult,Senior,Low
2033,North Dakota,Slope County,3,0,727,72,5.731315910132967,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,Very_High
2034,North Dakota,Stark County,38,2,24199,63,2.492560036260189,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
2035,North Dakota,Steele County,0,0,1975,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,Very_Low
2036,North Dakota,Stutsman County,1,0,21100,77,0.06154982458299994,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2037,North Dakota,Towner County,0,0,2246,88,0.0,1_Very Low,White,Indian,Hispanic,Middle Adult,Senior,Children,Young Adult,Very_Low
2038,North Dakota,Traill County,0,0,8121,88,0.0,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,Very_Low
2039,North Dakota,Walsh County,3,0,11119,62,0.43517489679102034,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Children,Senior,Medium
2040,North Dakota,Ward County,20,1,61675,50,0.6485610052695582,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2041,North Dakota,Wells County,0,0,4207,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Children,Young Adult,Very_Low
2042,North Dakota,Williams County,10,0,22398,69,0.6470557024372,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2043,Ohio,Adams County,3,0,28550,73,0.14394357411894537,2_Low,White,Hispanic,Indian,Middle Adult,Young Adult,Children,Senior,Low
2044,Ohio,Allen County,70,11,106331,66,0.9974570544865191,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
2045,Ohio,Ashland County,5,0,53139,56,0.1680229479021327,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
2046,Ohio,Ashtabula County,64,4,101497,58,1.0871732916855366,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,High
2047,Ohio,Athens County,3,1,64757,64,0.0723859968806461,2_Low,White,Asian,Black,Young Adult,Children,Middle Adult,Senior,Very_Low
2048,Ohio,Auglaize County,22,2,45949,66,0.7254419755235878,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2049,Ohio,Belmont County,68,3,70400,51,1.893939393939394,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Senior,Children,Very_High
2050,Ohio,Brown County,9,1,44846,68,0.29512763942485526,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Low
2051,Ohio,Butler County,164,2,368130,52,0.8567207654486605,Very_High,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
2052,Ohio,Carroll County,15,0,28836,60,0.8669718407546123,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,High
2053,Ohio,Champaign County,7,1,40097,62,0.2815752445480999,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Low
2054,Ohio,Clark County,26,0,138333,57,0.3297408072384702,3_Medium,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Low
2055,Ohio,Clermont County,71,1,197363,59,0.6097342614920094,3_Medium,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2056,Ohio,Clinton County,26,0,42040,60,1.0307643514113543,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2057,Ohio,Columbiana County,161,13,107841,60,2.488231130398766,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Very_High
2058,Ohio,Coshocton County,16,0,36901,55,0.788350155575976,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2059,Ohio,Crawford County,36,0,43784,62,1.3261583256219682,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
2060,Ohio,Cuyahoga County,1453,52,1280122,48,2.3646834702734063,Very_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
2061,Ohio,Darke County,55,10,52959,55,1.8882531769859703,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
2062,Ohio,Defiance County,13,0,39037,58,0.5741679202666259,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2063,Ohio,Delaware County,119,3,174214,56,1.2197641980552654,3_Medium,White,Asian,Black,Young Adult,Children,Middle Adult,Senior,High
2064,Ohio,Erie County,27,1,77079,58,0.6039482107698729,3_Medium,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Medium
2065,Ohio,Fairfield County,97,2,146156,62,1.0704426291306948,3_Medium,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2066,Ohio,Fayette County,13,0,29030,63,0.7108136629321611,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2067,Ohio,Franklin County,1403,27,1163414,52,2.3191030218623148,Very_High,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
2068,Ohio,Fulton County,14,0,42698,65,0.5044372462050105,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2069,Ohio,Gallia County,6,1,30934,59,0.3287480288816102,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Low
2070,Ohio,Geauga County,98,4,93389,54,1.943285413501392,2_Low,White,Hispanic,Black,Middle Adult,Children,Young Adult,Senior,Very_High
2071,Ohio,Greene County,39,2,161573,60,0.4022949378918507,3_Medium,White,Black,Asian,Young Adult,Middle Adult,Children,Senior,Low
2072,Ohio,Guernsey County,10,0,40087,71,0.3513484930838806,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Low
2073,Ohio,Hamilton County,701,30,802374,57,1.5327323185989437,Very_High,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
2074,Ohio,Hancock County,30,1,74782,60,0.6686100933379691,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Medium
2075,Ohio,Hardin County,15,0,32058,71,0.6590167996562568,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2076,Ohio,Harrison County,2,0,15864,85,0.14831953961614905,1_Very Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Low
2077,Ohio,Henry County,3,0,28215,77,0.13808626248817638,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2078,Ohio,Highland County,7,0,43589,61,0.2632638930937983,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Low
2079,Ohio,Hocking County,4,0,29380,80,0.17018379850238258,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Low
2080,Ohio,Holmes County,3,0,42366,68,0.10413455851112574,2_Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Very_Low
2081,Ohio,Huron County,15,1,59626,56,0.4492287640578655,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2082,Ohio,Jackson County,4,0,33225,77,0.1563523008218268,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2083,Ohio,Jefferson County,26,0,69709,64,0.5827798419142435,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Medium
2084,Ohio,Knox County,11,1,60921,60,0.3009361851140548,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
2085,Ohio,Lake County,131,6,230041,55,1.0353885532658011,Very_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
2086,Ohio,Lawrence County,20,0,62450,63,0.5083431824824939,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2087,Ohio,Licking County,94,4,166492,58,0.9734339518850239,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2088,Ohio,Logan County,13,0,45858,61,0.46472753739448003,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2089,Ohio,Lorain County,291,16,301356,52,1.8569910159923302,4_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
2090,Ohio,Lucas County,724,31,441815,53,3.0918772242885746,Very_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
2091,Ohio,Madison County,30,3,43435,60,1.1511453896627144,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2092,Ohio,Mahoning County,572,45,238823,55,4.354689456208154,4_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
2093,Ohio,Marion County,983,1,66501,58,25.485745871594357,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
2094,Ohio,Medina County,132,10,172332,54,1.4184506907854864,3_Medium,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,High
2095,Ohio,Meigs County,2,0,23770,76,0.11071009454642075,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Very_Low
2096,Ohio,Mercer County,13,1,40814,63,0.5055843738648659,2_Low,White,Hispanic,Hawaii and N/A,Young Adult,Children,Middle Adult,Senior,Medium
2097,Ohio,Miami County,129,22,102506,57,2.2078296828837747,2_Low,White,Black,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
2098,Ohio,Monroe County,2,0,14642,74,0.18458562373328113,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Low
2099,Ohio,Montgomery County,229,8,535153,56,0.7641339419354305,Very_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2100,Ohio,Morgan County,3,0,15054,75,0.26571011026969577,1_Very Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Low
2101,Ohio,Morrow County,19,0,34827,70,0.779362481490141,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Medium
2102,Ohio,Muskingum County,8,0,86074,64,0.14522387712898205,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Low
2103,Ohio,Noble County,3,0,14645,78,0.2626257320692281,1_Very Low,White,Black,Hispanic,Middle Adult,Senior,Young Adult,Children,Low
2104,Ohio,Ottawa County,27,0,41428,66,0.9874744353840618,2_Low,White,Hispanic,Black,Middle Adult,Senior,Young Adult,Children,High
2105,Ohio,Paulding County,5,0,19614,75,0.33989327351211723,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2106,Ohio,Perry County,9,0,36058,69,0.36173604362054373,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2107,Ohio,Pickaway County,302,4,55698,63,8.606504351414403,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
2108,Ohio,Pike County,1,0,28709,66,0.052776185696175947,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2109,Ohio,Portage County,168,24,161419,60,1.7346161232568658,3_Medium,White,Black,Asian,Young Adult,Middle Adult,Children,Senior,High
2110,Ohio,Preble County,21,1,42270,68,0.730597419947397,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Medium
2111,Ohio,Putnam County,14,0,34499,75,0.5410784853667256,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2112,Ohio,Richland County,60,1,124475,57,0.8456570226530374,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2113,Ohio,Ross County,33,0,78064,68,0.6216618641717806,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2114,Ohio,Sandusky County,17,2,60944,61,0.4572862375133958,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2115,Ohio,Scioto County,7,0,79499,75,0.11740189604062107,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_Low
2116,Ohio,Seneca County,11,1,56745,62,0.3126607715899368,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2117,Ohio,Shelby County,28,0,49423,64,0.8852153855492382,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2118,Ohio,Stark County,221,23,375586,49,1.2008445686560876,4_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2119,Ohio,Summit County,340,20,541781,51,1.230509498610447,Very_High,White,Black,Asian,Young Adult,Middle Adult,Children,Senior,High
2120,Ohio,Trumbull County,231,16,210312,50,2.196736277530526,3_Medium,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Very_High
2121,Ohio,Tuscarawas County,31,0,92582,53,0.6317703877399047,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2122,Ohio,Union County,12,0,52300,58,0.3955957011933804,2_Low,White,Asian,Black,Young Adult,Children,Middle Adult,Senior,Low
2123,Ohio,Van Wert County,2,0,28744,66,0.10542384603058136,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2124,Ohio,Vinton County,0,0,13435,88,0.0,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Very_Low
2125,Ohio,Warren County,112,8,212693,58,0.9078975249578597,4_High,White,Asian,Black,Young Adult,Middle Adult,Children,Senior,High
2126,Ohio,Washington County,57,6,61778,60,1.5377642526465731,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2127,Ohio,Wayne County,77,12,114520,63,1.0672565684790623,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2128,Ohio,Williams County,7,1,37642,72,0.25828123431863936,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2129,Ohio,Wood County,80,9,125488,60,1.0625185940753965,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2130,Ohio,Wyandot County,17,2,22615,64,1.1745522883042228,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
2131,Oklahoma,Adair County,29,3,22683,63,2.0293499991952575,1_Very Low,Indian,White,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
2132,Oklahoma,Alfalfa County,1,0,5642,82,0.2161489179585167,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2133,Oklahoma,Atoka County,1,0,14182,71,0.0993125584702688,1_Very Low,White,Indian,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2134,Oklahoma,Beaver County,1,0,5636,76,0.23346158156213814,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Low
2135,Oklahoma,Beckham County,2,0,22119,68,0.13297058956500002,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_Low
2136,Oklahoma,Blaine County,0,0,11943,88,0.0,1_Very Low,White,Hispanic,Indian,Children,Middle Adult,Young Adult,Senior,Very_Low
2137,Oklahoma,Bryan County,5,0,42416,63,0.18711118296180537,2_Low,White,Indian,Hispanic,Young Adult,Children,Middle Adult,Senior,Low
2138,Oklahoma,Caddo County,48,2,29600,65,2.494802494802495,1_Very Low,White,Indian,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
2139,Oklahoma,Canadian County,65,3,115541,54,1.0417978931320515,2_Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,High
2140,Oklahoma,Carter County,1,0,47557,63,0.03337682333413771,2_Low,White,Indian,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_Low
2141,Oklahoma,Cherokee County,22,1,46987,65,0.7203301731575509,2_Low,White,Indian,Hispanic,Young Adult,Children,Middle Adult,Senior,Medium
